ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
4906	"ENSG00000206561"	"ENSG00000206561"	chr3	-	15478957	15479003	15478976	15479003	15477125	15477197	4906	2,7,0	31,78,50	0,2,0	44,53,69	69	50	0.0363340989399	0.172957142173036	0.045,0.061,0.0	0.0,0.027,0.0	0.026
4907	"ENSG00000206561"	"ENSG00000206561"	chr3	-	15478957	15479003	15478976	15479003	15478589	15478789	4907	2,7,0	3,0,2	0,2,0	0,0,0	69	50	1	1.0	0.326,1.0,0.0	NA,1.0,NA	-0.558
4908	"ENSG00000137449"	"ENSG00000137449"	chr4	+	15007304	15007595	15007304	15007586	15008337	15008427	4908	3,10,12	56,24,31	1,6,5	78,8,9	59	50	0.584019164819	1.0	0.043,0.261,0.247	0.011,0.389,0.32	-0.056
4909	"ENSG00000137449"	"ENSG00000137449"	chr4	+	15007304	15007595	15007304	15007586	15017187	15017278	4909	109,27,83	478,165,261	1,10,18	219,56,92	59	50	5.14149858388e-06	0.0002669992171582335	0.162,0.122,0.212	0.004,0.131,0.142	0.073
4910	"ENSG00000237765"	"ENSG00000237765"	chr4	+	15681755	15681901	15681755	15681784	15686235	15686462	4910	227,169,134	31,9,14	337,269,172	4,4,15	167	50	0.000126102397781	0.002548295513529168	0.687,0.849,0.741	0.962,0.953,0.774	-0.137
4911	"ENSG00000237765"	"ENSG00000237765"	chr4	+	15681755	15681968	15681755	15681784	15686235	15686462	4911	215,173,137	31,9,14	329,254,188	4,4,15	234	50	0.000357197346989	0.0055027927970246	0.597,0.804,0.676	0.946,0.931,0.728	-0.176
4912	"ENSG00000237765"	"ENSG00000237765"	chr4	+	15681755	15681968	15681755	15681901	15686235	15686462	4912	44,46,35	56,42,32	71,62,50	79,77,34	117	50	0.898083129832	1.0	0.251,0.319,0.319	0.277,0.256,0.386	-0.01
4913	"ENSG00000169744"	"ENSG00000169744"	chr4	-	16508534	16508686	16508540	16508686	16501540	16502873	4913	47,2,6	24,0,2	34,1,23	18,4,2	56	50	0.742127039709	1.0	0.636,1.0,0.728	0.628,0.182,0.911	0.214
4914	"ENSG00000169744"	"ENSG00000169744"	chr4	-	16508534	16508686	16508540	16508686	16502793	16503131	4914	3,0,1	2,0,0	0,0,2	0,0,0	56	50	1	1.0	0.573,NA,1.0	NA,NA,1.0	-0.214
4915	"ENSG00000169744"	"ENSG00000169744"	chr4	-	16508534	16508686	16508540	16508686	16505839	16505982	4915	22,1,0	1,2,0	0,0,0	12,1,4	56	50	1	1.0	0.952,0.309,NA	0.0,0.0,0.0	0.63
4916	"ENSG00000109805"	"ENSG00000109805"	chr4	+	17825381	17825567	17825381	17825561	17828277	17828388	4916	1,0,1	45,37,49	0,0,0	16,8,15	56	50	1	1.0	0.019,0.0,0.018	0.0,0.0,0.0	0.012
4917	"ENSG00000198951"	"ENSG00000198951"	chr22	-	42070281	42070830	42070762	42070830	42068438	42068574	4917	346,264,320	0,0,0	365,270,247	13,0,0	531	50	4.63068955858e-05	0.0012010168193853086	1.0,1.0,1.0	0.726,1.0,1.0	0.091
4918	"ENSG00000159199"	"ENSG00000159199"	chr17	+	48892816	48892910	48892816	48892840	48893408	48893456	4918	90,101,89	549,501,479	50,27,22	492,380,308	120	50	3.14962180781e-08	6.393732269854301e-06	0.064,0.077,0.072	0.041,0.029,0.029	0.038
4919	"ENSG00000111199"	"ENSG00000111199"	chr12	-	109793484	109793600	109793526	109793600	109792651	109792817	4919	4,0,6	14,26,20	0,0,0	15,4,2	92	50	0.000715501789542	0.009316125341383593	0.134,0.0,0.14	0.0,0.0,0.0	0.091
4920	"ENSG00000157796"	"ENSG00000157796"	chr4	+	39232161	39232308	39232161	39232272	39234765	39234875	4920	11,0,4	198,50,34	46,1,3	185,30,77	86	50	0.000388222770835	0.005917416022351912	0.031,0.0,0.064	0.126,0.019,0.022	-0.024
4922	"ENSG00000138496"	"ENSG00000138496"	chr3	-	122558328	122558467	122558433	122558467	122555285	122556121	4922	381,187,188	233,158,119	365,176,170	247,125,103	155	50	0.831993544956	1.0	0.345,0.276,0.338	0.323,0.312,0.347	-0.008
4923	"ENSG00000154277"	"ENSG00000154277"	chr4	+	41257114	41257737	41257114	41257126	41260646	41260797	4923	189,208,149	0,0,0	180,482,166	0,2,0	661	50	1	1.0	1.0,1.0,1.0	1.0,0.948,1.0	0.017
4924	"ENSG00000166426"	"ENSG00000166426"	chr15	+	78341042	78341336	78341042	78341221	78343498	78343612	4924	1,4,1	71,92,109	0,1,1	0,21,2	165	50	1	1.0	0.004,0.013,0.003	NA,0.014,0.132	-0.066
4925	"ENSG00000051825"	"ENSG00000051825"	chr12	-	123218375	123218499	123218398	123218499	123214743	123214834	4925	110,43,28	0,0,0	43,52,40	0,1,0	73	50	1	1.0	1.0,1.0,1.0	1.0,0.973,1.0	0.009
4929	"ENSG00000109184"	"ENSG00000109184"	chr4	+	51886567	51887244	51886567	51886638	51891759	51891851	4929	744,198,148	191,73,68	849,251,295	229,63,37	656	50	0.0126784898957	0.08123692377933457	0.229,0.171,0.142	0.22,0.233,0.378	-0.096
4930	"ENSG00000163069"	"ENSG00000163069"	chr4	-	52031851	52031961	52031864	52031961	52029677	52029863	4930	6,0,4	0,1,0	2,4,2	0,0,0	63	50	1	1.0	1.0,0.0,1.0	1.0,1.0,1.0	-0.333
4931	"ENSG00000145216"	"ENSG00000145216"	chr4	+	53452919	53453142	53452919	53453133	53458652	53458790	4931	0,4,0	205,145,140	6,0,0	237,133,138	59	50	1	1.0	0.0,0.023,0.0	0.021,0.0,0.0	0.001
4932	"ENSG00000109220"	"ENSG00000109220"	chr4	-	54048954	54049110	54049038	54049110	54014062	54014119	4932	506,194,186	2,0,0	627,233,175	3,3,0	134	50	0.731499855293	1.0	0.99,1.0,1.0	0.987,0.967,1.0	0.012
4933	"ENSG00000157404"	"ENSG00000157404"	chr4	+	54725856	54726050	54725856	54726038	54727217	54727324	4933	29,10,3	81,35,20	7,11,1	64,50,7	62	50	0.0281224936181	0.143209870579743	0.224,0.187,0.108	0.081,0.151,0.103	0.061
4936	"ENSG00000197989"	"ENSG00000197989"	chr1	-	28579911	28579981	28579941	28579981	28579532	28579587	4936	950,416,544	88,32,28	1073,318,411	31,33,28	80	50	0.0525201806325	0.22718543020176205	0.871,0.89,0.924	0.956,0.858,0.902	-0.01
4937	"ENSG00000197989"	"ENSG00000197989"	chr1	-	28580424	28580646	28580559	28580646	28579911	28579981	4937	1366,823,873	724,415,443	2016,657,916	729,329,464	185	50	0.159834740299	0.5058979094084578	0.338,0.349,0.348	0.428,0.351,0.348	-0.031
4938	"ENSG00000197989"	"ENSG00000197989"	chr1	-	28581093	28581229	28581110	28581229	28580559	28580646	4938	149,66,58	592,308,347	212,77,83	618,277,360	67	50	0.0156639556801	0.0945340892801711	0.158,0.138,0.111	0.204,0.172,0.147	-0.039
4939	"ENSG00000145241"	"ENSG00000145241"	chr4	-	67492750	67492997	67492868	67492997	67492179	67492275	4939	63,29,14	115,64,44	27,46,29	127,57,49	168	50	0.9460856827	1.0	0.14,0.119,0.087	0.06,0.194,0.15	-0.019
4940	"ENSG00000248049"	"ENSG00000248049"	chr4	+	67720421	67721051	67720421	67720632	67721476	67722505	4940	417,208,163	0,0,0	514,256,283	3,0,0	469	50	0.765419198372	1.0	1.0,1.0,1.0	0.948,1.0,1.0	0.017
4941	"ENSG00000214946"	"ENSG00000214946"	chr17	+	15741121	15741241	15741121	15741221	15741941	15742036	4941	0,0,1	0,0,0	0,0,1	0,0,1	70	50	1	1.0	NA,NA,1.0	NA,NA,0.417	0.583
4942	"ENSG00000090686"	"ENSG00000090686"	chr1	-	21736429	21736625	21736445	21736625	21729703	21729829	4942	27,10,8	54,24,25	42,12,11	54,29,21	66	50	0.201394885547	0.5956487144721205	0.275,0.24,0.195	0.371,0.239,0.284	-0.061
4943	"ENSG00000090686"	"ENSG00000090686"	chr1	-	21736429	21736625	21736445	21736625	21729703	21729832	4943	42,32,17	291,200,159	58,26,35	189,158,148	66	50	0.00176407257301	0.01884772275373842	0.099,0.108,0.075	0.189,0.111,0.152	-0.057
4945	"ENSG00000182325"	"ENSG00000182325"	chr8	-	144357438	144357502	144357456	144357502	144356989	144357121	4945	56,45,34	7,4,2	12,31,26	0,3,1	68	50	0.0758948973613	0.2970610093037387	0.855,0.892,0.926	1.0,0.884,0.95	-0.054
4946	"ENSG00000182585"	"ENSG00000182585"	chr4	+	74309092	74309182	74309092	74309155	74312184	74312305	4946	14,11,20	0,1,2	19,1,0	0,0,0	77	50	1	1.0	1.0,0.877,0.867	1.0,1.0,NA	-0.085
4948	"ENSG00000163743"	"ENSG00000163743"	chr4	-	75491582	75491637	75491610	75491637	75490580	75490701	4948	24,1,3	288,70,82	6,0,9	252,79,62	78	50	0.116398172706	0.4026601388884555	0.051,0.009,0.023	0.015,0.0,0.085	-0.006
4949	"ENSG00000163743"	"ENSG00000163743"	chr4	-	75508819	75508935	75508823	75508935	75494100	75494179	4949	256,143,120	17,12,2	177,128,114	30,11,16	54	50	0.000517738689415	0.007180810518408043	0.933,0.917,0.982	0.845,0.915,0.868	0.068
4952	"ENSG00000168152"	"ENSG00000168152"	chr4	+	82904735	82904941	82904735	82904931	82906323	82906627	4952	0,1,0	41,9,7	28,0,0	74,14,13	60	50	2.55351610132e-05	0.0007705407370604811	0.0,0.085,0.0	0.24,0.0,0.0	-0.052
4953	"ENSG00000189157"	"ENSG00000189157"	chr4	+	76268659	76268813	76268659	76268768	76271567	76271768	4953	34,13,7	2,0,1	10,8,9	24,2,0	95	50	0.00279635999974	0.02634713873172751	0.899,1.0,0.787	0.18,0.678,1.0	0.276
4954	"ENSG00000143811"	"ENSG00000143811"	chr1	-	225921857	225923771	225923700	225923771	225921551	225921644	4954	2126,1649,1253	0,2,0	2601,1819,1453	0,0,0	1893	50	1	1.0	1.0,0.956,1.0	1.0,1.0,1.0	-0.015
4955	"ENSG00000188878"	"ENSG00000188878"	chr17	-	75914746	75914932	75914829	75914932	75914121	75914292	4955	19,36,21	0,0,1	29,27,31	0,0,0	133	50	1	1.0	1.0,1.0,0.888	1.0,1.0,1.0	-0.037
4956	"ENSG00000188878"	"ENSG00000188878"	chr17	-	75920006	75920429	75920273	75920429	75919667	75919874	4956	91,111,62	0,0,0	195,60,34	0,0,1	317	50	1	1.0	1.0,1.0,1.0	1.0,1.0,0.843	0.052
4957	"ENSG00000109756"	"ENSG00000109756"	chr4	+	159351058	159351181	159351058	159351133	159352684	159352910	4957	71,7,22	24,11,1	117,13,33	0,10,15	98	50	0.36856927063	0.874617620953018	0.601,0.245,0.918	1.0,0.399,0.529	-0.055
4958	"ENSG00000198837"	"ENSG00000198837"	chr1	-	153930691	153931064	153930946	153931064	153930538	153930603	4958	481,326,231	0,0,0	626,312,235	0,0,1	305	50	1	1.0	1.0,1.0,1.0	1.0,1.0,0.975	0.008
4960	"ENSG00000010327"	"ENSG00000010327"	chr3	+	52520641	52521005	52520641	52520698	52521595	52521700	4960	92,15,9	0,0,0	15,5,11	0,1,0	357	50	1	1.0	1.0,1.0,1.0	1.0,0.412,1.0	0.196
4962	"ENSG00000163644"	"ENSG00000163644"	chr4	-	88278143	88278642	88278535	88278642	88277142	88277243	4962	894,489,535	0,4,0	660,234,404	9,2,3	442	50	0.000306538682011	0.0048546161484437095	1.0,0.933,1.0	0.892,0.93,0.938	0.058
4963	"ENSG00000125630"	"ENSG00000125630"	chr2	+	112564365	112564499	112564365	112564404	112567966	112568137	4963	312,154,154	2,5,2	143,87,65	0,0,0	145	50	0.0272727950549	0.1398396127614046	0.982,0.914,0.964	1.0,1.0,1.0	-0.047
4964	"ENSG00000153071"	"ENSG00000153071"	chr5	-	39392203	39392463	39392364	39392463	39390443	39390575	4964	76,16,14	78,31,14	44,9,33	96,45,64	211	50	0.000820272582456	0.0104072083899105	0.188,0.109,0.192	0.098,0.045,0.109	0.079
4965	"ENSG00000138698"	"ENSG00000138698"	chr4	+	98343138	98343319	98343138	98343261	98352475	98352601	4965	12,5,3	65,63,43	39,6,6	131,43,27	108	50	0.00472312143059	0.03913443471060286	0.079,0.035,0.031	0.121,0.061,0.093	-0.043
4967	"ENSG00000125841"	"ENSG00000125841"	chr20	+	347433	347512	347433	347506	349248	349363	4967	5,2,0	0,0,0	0,0,3	0,4,0	56	50	1	1.0	1.0,1.0,NA	NA,0.0,1.0	0.5
4968	"ENSG00000106346"	"ENSG00000106346"	chr7	+	6139091	6140195	6139091	6139194	6140913	6140984	4968	176,58,38	0,0,0	118,65,47	0,0,1	1051	50	1	1.0	1.0,1.0,1.0	1.0,1.0,0.691	0.103
4970	"ENSG00000106771"	"ENSG00000106771"	chr9	-	109073247	109073438	109073355	109073438	109064476	109064567	4970	12,7,2	73,16,39	0,5,9	57,29,27	158	50	0.403507590219	0.9270556767513828	0.049,0.122,0.016	0.0,0.052,0.095	0.013
4971	"ENSG00000145348"	"ENSG00000145348"	chr4	-	106251865	106252007	106251982	106252007	106250417	106250478	4971	439,150,105	0,0,2	516,133,161	0,0,0	167	50	1	1.0	1.0,1.0,0.94	1.0,1.0,1.0	-0.02
4972	"ENSG00000145348"	"ENSG00000145348"	chr4	-	106315926	106316266	106315930	106316266	106308767	106308989	4972	3,0,0	101,30,17	18,1,0	83,30,50	54	50	0.000194665010651	0.0034227320376667954	0.027,0.0,0.0	0.167,0.03,0.0	-0.057
4974	"ENSG00000188517"	"ENSG00000188517"	chr4	-	108846138	108846219	108846182	108846219	108845188	108845251	4974	32,11,9	0,1,0	22,14,13	0,0,0	94	50	1	1.0	1.0,0.854,1.0	1.0,1.0,1.0	-0.049
4975	"ENSG00000136319"	"ENSG00000136319"	chr14	-	20300606	20300818	20300674	20300818	20299297	20299448	4975	197,87,69	0,3,0	89,96,93	0,0,0	118	50	1	1.0	1.0,0.925,1.0	1.0,1.0,1.0	-0.025
4978	"ENSG00000114346"	"ENSG00000114346"	chr3	+	172752149	172752472	172752149	172752436	172754508	172754660	4978	8,11,12	5,4,0	6,10,3	0,0,0	86	50	6.22616963364e-06	0.00029269551140880256	0.482,0.615,1.0	1.0,1.0,1.0	-0.301
4979	"ENSG00000114346"	"ENSG00000114346"	chr3	+	172764277	172764500	172764277	172764413	172769006	172769143	4979	201,97,121	0,0,0	61,44,73	16,0,0	137	50	8.94414053761e-05	0.0019972265820483127	1.0,1.0,1.0	0.582,1.0,1.0	0.139
4980	"ENSG00000073331"	"ENSG00000073331"	chr4	+	112302338	112302485	112302338	112302408	112315800	112315852	4980	27,5,11	5,0,0	17,4,2	0,0,2	127	50	0.114003258627	0.39730581552608424	0.68,1.0,1.0	1.0,1.0,0.282	0.133
4981	"ENSG00000070159"	"ENSG00000070159"	chr9	-	109383306	109383551	109383422	109383551	109382301	109382447	4981	4,8,3	123,113,101	0,7,8	167,78,89	166	50	0.915927839068	1.0	0.01,0.021,0.009	0.0,0.026,0.026	-0.004
4982	"ENSG00000172403"	"ENSG00000172403"	chr4	+	119029844	119032027	119029844	119031853	119057400	119061247	4982	1546,1179,1030	8,1,7	2015,1338,1495	28,5,9	224	50	0.00902375551502	0.06376596856025209	0.977,0.996,0.97	0.941,0.984,0.974	0.015
4983	"ENSG00000007255"	"ENSG00000007255"	chr19	-	45178092	45178237	45178134	45178237	45165126	45165194	4983	31,73,64	26,23,27	27,47,34	18,9,3	92	50	0.134477465811	0.44809055969116773	0.393,0.633,0.563	0.449,0.739,0.86	-0.153
4984	"ENSG00000164111"	"ENSG00000164111"	chr4	-	121678351	121678494	121678414	121678494	121677893	121677950	4984	463,99,131	1378,941,872	470,88,169	1131,689,760	113	50	0.0360696174775	0.17228546701017647	0.129,0.044,0.062	0.155,0.053,0.09	-0.021
4985	"ENSG00000249464"	"ENSG00000249464"	chr4	+	123650290	123650332	123650290	123650329	123652786	123652902	4985	0,1,0	5,0,0	0,2,1	0,1,3	53	50	1	1.0	0.0,1.0,NA	NA,0.654,0.239	0.053
4986	"ENSG00000183207"	"ENSG00000183207"	chr19	+	49009775	49009882	49009775	49009871	49009972	49010066	4986	218,183,177	5,3,1	210,183,90	18,0,0	61	50	0.0262318631484	0.1357491318896343	0.973,0.98,0.993	0.905,1.0,1.0	0.014
4987	"ENSG00000142731"	"ENSG00000142731"	chr4	+	127885707	127886728	127885707	127886626	127887395	127887496	4987	58,66,62	2,0,4	18,19,23	8,1,1	152	50	0.0230513868739	0.12485907279848038	0.905,1.0,0.836	0.425,0.862,0.883	0.19
4988	"ENSG00000142731"	"ENSG00000142731"	chr4	+	127891091	127891196	127891091	127891115	127891578	127891681	4988	70,61,56	0,0,1	20,33,20	0,0,0	131	50	1	1.0	1.0,1.0,0.955	1.0,1.0,1.0	-0.015
4989	"ENSG00000113119"	"ENSG00000113119"	chr5	+	140639738	140639864	140639738	140639851	140641664	140641780	4989	4,4,2	12,22,18	4,1,4	30,13,11	63	50	0.771510052812	1.0	0.209,0.126,0.081	0.096,0.058,0.224	0.013
4990	"ENSG00000168078"	"ENSG00000168078"	chr8	-	27833041	27833133	27833055	27833133	27828104	27828198	4990	0,2,1	35,38,55	0,0,0	0,13,19	64	50	1	1.0	0.0,0.039,0.014	NA,0.0,0.0	0.018
4994	"ENSG00000171960"	"ENSG00000171960"	chr1	+	42659227	42659370	42659227	42659251	42659521	42659566	4994	37,32,18	103,109,114	42,20,38	125,125,88	169	50	0.557749248172	1.0	0.096,0.08,0.045	0.09,0.045,0.113	-0.009
4997	"ENSG00000151623"	"ENSG00000151623"	chr4	-	148259965	148260117	148259977	148260117	148194745	148194862	4997	9,1,2	21,11,14	0,0,1	31,10,8	62	50	3.1367523308e-05	0.0008866288550223292	0.257,0.068,0.103	0.0,0.0,0.092	0.112
4998	"ENSG00000164144"	"ENSG00000164144"	chr4	+	152779936	152780226	152779936	152780091	152829624	152829726	4998	233,196,151	22,23,19	205,149,156	18,14,15	185	50	0.381949441938	0.8949560376154817	0.741,0.697,0.682	0.755,0.742,0.738	-0.038
5000	"ENSG00000105771"	"ENSG00000105771"	chr19	-	43739672	43740218	43740106	43740218	43738121	43738217	5000	70,19,12	190,88,124	22,12,16	136,92,106	484	50	0.0143654800647	0.08836946827679092	0.037,0.022,0.01	0.016,0.013,0.015	0.008
5002	"ENSG00000171566"	"ENSG00000171566"	chr4	-	154547010	154547064	154547037	154547064	154546122	154546213	5002	301,161,98	4,9,3	319,130,138	0,3,1	77	50	0.00207238378794	0.021227674304908347	0.98,0.921,0.955	1.0,0.966,0.989	-0.033
5004	"ENSG00000159692"	"ENSG00000159692"	chr4	-	1214190	1214473	1214342	1214473	1213477	1213605	5004	120,68,49	285,276,197	116,81,59	283,241,163	202	50	0.160506335935	0.5068941765740846	0.094,0.057,0.058	0.092,0.077,0.082	-0.014
5005	"ENSG00000181381"	"ENSG00000181381"	chr4	-	168394460	168394617	168394464	168394617	168391539	168391640	5005	144,40,40	0,1,0	61,52,29	0,0,0	54	50	1	1.0	1.0,0.974,1.0	1.0,1.0,1.0	-0.009
5006	"ENSG00000110844"	"ENSG00000110844"	chr12	+	49642929	49643016	49642929	49642978	49643222	49643397	5006	257,186,142	9,3,0	224,162,180	0,0,2	88	50	0.0136386555247	0.08507016141523771	0.942,0.972,1.0	1.0,1.0,0.981	-0.022
5007	"ENSG00000122390"	"ENSG00000122390"	chr16	+	3484698	3485083	3484698	3485061	3485466	3486952	5007	16,25,26	87,46,39	8,19,12	34,36,20	72	50	0.915321580448	1.0	0.113,0.274,0.316	0.14,0.268,0.294	0.0
5009	"ENSG00000147535"	"ENSG00000147535"	chr8	-	38268822	38268990	38268881	38268990	38268370	38268461	5009	88,48,32	49,51,21	109,34,50	18,18,14	109	50	0.00169255185267	0.018170520610635146	0.452,0.302,0.411	0.735,0.464,0.621	-0.218
5011	"ENSG00000151718"	"ENSG00000151718"	chr4	+	183280775	183280969	183280775	183280897	183282707	183282906	5011	16,15,3	51,21,14	56,21,29	131,22,43	122	50	0.127759100749	0.4299714724529269	0.114,0.226,0.081	0.149,0.281,0.217	-0.075
5013	"ENSG00000109762"	"ENSG00000109762"	chr4	+	185332594	185332759	185332594	185332713	185339378	185339510	5013	114,45,44	3,6,0	67,60,22	12,2,2	96	50	0.0592547677716	0.2501245679281338	0.952,0.796,1.0	0.744,0.94,0.851	0.071
5014	"ENSG00000121274"	"ENSG00000121274"	chr16	+	50223173	50223400	50223173	50223387	50224656	50224783	5014	8,0,1	113,32,23	0,0,0	118,30,22	63	50	0.0374654944349	0.17612726120659306	0.053,0.0,0.033	0.0,0.0,0.0	0.029
5015	"ENSG00000121274"	"ENSG00000121274"	chr16	+	50224890	50225011	50224890	50224994	50225238	50225285	5015	3,0,1	11,7,1	0,0,0	26,5,3	67	50	0.254205766261	0.6976567576291487	0.169,0.0,0.427	0.0,0.0,0.0	0.199
5016	"ENSG00000203760"	"ENSG00000203760"	chr6	+	126340173	126340444	126340173	126340399	126346204	126346318	5016	14,25,14	103,84,82	0,6,0	74,44,17	95	50	6.04613554989e-06	0.00029030684403734104	0.067,0.135,0.082	0.0,0.067,0.0	0.072
5018	"ENSG00000102103"	"ENSG00000102103"	chrX	+	48897911	48898093	48897911	48898082	48898491	48898576	5018	30,68,61	140,180,185	28,63,40	248,138,100	61	50	0.614023514931	1.0	0.149,0.236,0.213	0.085,0.272,0.247	-0.002
5019	"ENSG00000102103"	"ENSG00000102103"	chrX	+	48902232	48902517	48902232	48902384	48902731	48902793	5019	1044,1374,1272	2,2,0	1271,1106,1091	0,3,1	183	50	1	1.0	0.993,0.995,1.0	1.0,0.99,0.997	0.0
5026	"ENSG00000225138"	"ENSG00000225138"	chr5	+	477243	477465	477243	477336	477805	477849	5026	1778,1395,751	242,112,25	1301,796,427	178,64,22	179	50	0.527654846262	1.0	0.672,0.777,0.894	0.671,0.776,0.844	0.017
5027	"ENSG00000113504"	"ENSG00000113504"	chr5	-	1075890	1076236	1076137	1076236	1075370	1075490	5027	152,19,38	0,2,0	42,16,20	0,0,0	297	50	1	1.0	1.0,0.615,1.0	1.0,1.0,1.0	-0.128
5028	"ENSG00000188002"	"ENSG00000188002"	chr5	-	1632643	1632906	1632844	1632906	1602690	1602735	5028	182,78,21	15,7,7	259,87,33	11,7,18	251	50	0.990637522657	1.0	0.707,0.689,0.374	0.824,0.712,0.268	-0.011
5029	"ENSG00000188002"	"ENSG00000188002"	chr5	-	1632643	1632906	1632844	1632906	1630408	1630566	5029	177,83,19	0,0,0	238,87,32	9,2,1	251	50	7.82798207322e-06	0.00034613631622772796	1.0,1.0,1.0	0.84,0.897,0.864	0.133
5030	"ENSG00000090539"	"ENSG00000090539"	chr3	+	184386045	184386755	184386045	184386159	184386844	184386938	5030	43,14,31	0,0,1	21,7,11	0,0,0	646	50	1	1.0	1.0,1.0,0.706	1.0,1.0,1.0	-0.098
5035	"ENSG00000074582"	"ENSG00000074582"	chr2	+	218660036	218660218	218660036	218660166	218660938	218661307	5035	56,72,42	4,3,5	42,67,63	0,8,0	102	50	0.26243508386	0.708871237221855	0.873,0.922,0.805	1.0,0.804,1.0	-0.068
5036	"ENSG00000074582"	"ENSG00000074582"	chr2	+	218660036	218660245	218660036	218660166	218660938	218661307	5036	99,108,81	4,3,5	91,96,99	0,8,0	129	50	0.313376908513	0.7926531338928834	0.906,0.933,0.863	1.0,0.823,1.0	-0.04
5037	"ENSG00000074582"	"ENSG00000074582"	chr2	+	218660036	218660245	218660036	218660218	218660938	218661307	5037	43,36,39	0,0,0	49,32,36	0,3,0	77	50	0.817114824133	1.0	1.0,1.0,1.0	1.0,0.874,1.0	0.042
5038	"ENSG00000074582"	"ENSG00000074582"	chr2	+	218660306	218660482	218660306	218660421	218660938	218661307	5038	90,85,63	21,9,1	130,104,116	30,8,3	111	50	0.802197989352	1.0	0.659,0.81,0.966	0.661,0.854,0.946	-0.009
5039	"ENSG00000074582"	"ENSG00000074582"	chr2	+	218662196	218662679	218662196	218662260	218662882	218663000	5039	455,387,325	3,0,0	587,444,340	0,1,0	469	50	1	1.0	0.942,1.0,1.0	1.0,0.979,1.0	-0.012
5040	"ENSG00000162734"	"ENSG00000162734"	chr1	+	160211542	160211716	160211542	160211650	160213109	160213265	5040	1490,886,813	34,14,10	833,504,465	16,12,2	116	50	0.637135368686	1.0	0.95,0.965,0.972	0.957,0.948,0.99	-0.003
5041	"ENSG00000089693"	"ENSG00000089693"	chr12	-	6750144	6750305	6750176	6750305	6749847	6750007	5041	35,22,33	718,548,518	10,25,25	655,517,462	82	50	0.0890898339233	0.3334774235742934	0.029,0.024,0.037	0.009,0.029,0.032	0.007
5042	"ENSG00000150756"	"ENSG00000150756"	chr5	-	10236477	10236615	10236521	10236615	10235210	10235261	5042	103,63,59	0,2,5	132,50,76	0,1,3	94	50	0.240719205656	0.6727484183101977	1.0,0.944,0.863	1.0,0.964,0.931	-0.029
5043	"ENSG00000150756"	"ENSG00000150756"	chr5	-	10239041	10239356	10239066	10239356	10236477	10236615	5043	9,0,1	50,66,67	0,5,1	56,37,41	75	50	0.619869538761	1.0	0.107,0.0,0.01	0.0,0.083,0.016	0.006
5045	"ENSG00000145495"	"ENSG00000145495"	chr5	+	10417269	10417410	10417269	10417404	10423734	10423835	5045	14,0,2	418,211,164	0,2,4	456,227,227	56	50	0.264149225717	0.7115141387527878	0.029,0.0,0.011	0.0,0.008,0.015	0.006
5047	"ENSG00000138316"	"ENSG00000138316"	chr10	+	70730101	70730258	70730101	70730249	70732253	70732359	5047	32,19,21	48,38,42	2,3,9	0,16,14	59	50	0.849080699454	1.0	0.361,0.298,0.298	1.0,0.137,0.353	-0.178
5048	"ENSG00000163541"	"ENSG00000163541"	chr2	-	84443220	84443400	84443283	84443400	84441246	84441459	5048	20,14,6	186,114,109	25,3,10	118,98,77	113	50	0.305531148292	0.7813182519308517	0.045,0.052,0.024	0.086,0.013,0.054	-0.011
5049	"ENSG00000154124"	"ENSG00000154124"	chr5	+	14681463	14681624	14681463	14681607	14687520	14687646	5049	18,23,23	239,178,141	14,8,16	129,81,65	67	50	0.531243307436	1.0	0.053,0.088,0.109	0.075,0.069,0.155	-0.016
5050	"ENSG00000145555"	"ENSG00000145555"	chr5	-	16711120	16711245	16711159	16711245	16710907	16711022	5050	329,95,83	52,3,3	282,81,68	26,7,5	89	50	0.825631924109	1.0	0.78,0.947,0.94	0.859,0.867,0.884	0.019
5052	"ENSG00000123342"	"ENSG00000123342"	chr12	-	55838499	55838734	55838605	55838734	55837842	55838007	5052	637,386,195	104,104,127	604,686,311	27,40,31	156	50	4.41243755978e-08	7.882378456790993e-06	0.663,0.543,0.33	0.878,0.846,0.763	-0.317
