ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
5104	"ENSG00000178149"	"ENSG00000178149"	chr3	-	49015818	49016086	49015818	49015872	49015972	49016086	5104	1397,672,653	114,59,62	1994,935,1070	91,51,65	150	50	9.16840202935e-05	0.0012423809719197593	0.803,0.792,0.778	0.88,0.859,0.846	-0.071
5105	"ENSG00000178149"	"ENSG00000178149"	chr3	-	49015972	49016340	49015972	49016060	49016157	49016340	5105	207,93,96	26,18,22	261,110,107	42,21,8	147	50	0.470173303188	0.7684223724823755	0.73,0.637,0.597	0.679,0.641,0.82	-0.059
5106	"ENSG00000178149"	"ENSG00000178149"	chr3	-	49015972	49016340	49015972	49016086	49016157	49016340	5106	136,62,74	65,42,42	216,75,72	135,35,26	121	50	0.592000523481	0.8817147084574918	0.464,0.379,0.421	0.398,0.47,0.534	-0.046
5107	"ENSG00000178149"	"ENSG00000178149"	chr3	-	49017227	49017513	49017227	49017356	49017433	49017513	5107	126,46,57	130,77,85	140,57,36	145,59,40	127	50	0.164647830954	0.3826275473844852	0.276,0.19,0.209	0.275,0.276,0.262	-0.046
5108	"ENSG00000178035"	"ENSG00000178035"	chr3	-	49024324	49024802	49024324	49024404	49024494	49024802	5108	159,66,94	433,397,453	226,125,133	787,467,537	140	50	0.38964898013	0.6832212078878928	0.116,0.056,0.069	0.093,0.087,0.081	-0.007
5109	"ENSG00000178035"	"ENSG00000178035"	chr3	-	49024494	49024802	49024494	49024578	49024658	49024802	5109	193,67,83	550,397,537	245,113,137	865,488,571	130	50	0.24667581666	0.5060961247277217	0.119,0.061,0.056	0.098,0.082,0.084	-0.009
5110	"ENSG00000178035"	"ENSG00000178035"	chr3	-	49026686	49027047	49026686	49026886	49026959	49027047	5110	237,53,87	815,479,511	410,131,190	1129,526,595	123	50	1.2637925848e-05	0.0002543049298274768	0.106,0.043,0.065	0.129,0.092,0.115	-0.041
5111	"ENSG00000178035"	"ENSG00000178035"	chr3	-	49028430	49028806	49028430	49028532	49028757	49028806	5111	473,207,150	516,298,257	884,263,358	895,282,365	275	50	0.00853041467978	0.04360294491733207	0.143,0.112,0.096	0.152,0.145,0.151	-0.032
5112	"ENSG00000172037"	"ENSG00000172037"	chr3	-	49121113	49121592	49121113	49121362	49121432	49121592	5112	95,56,88	380,281,261	144,128,122	751,354,379	120	50	0.595336207229	0.8853003967181482	0.094,0.077,0.123	0.074,0.131,0.118	-0.01
5113	"ENSG00000132517"	"ENSG00000132517"	chr17	-	5033260	5034358	5033260	5033384	5033478	5034358	5113	14,2,6	3,10,6	13,1,3	0,5,5	144	50	0.760138310551	1.0	0.618,0.065,0.258	1.0,0.065,0.172	-0.099
5114	"ENSG00000132517"	"ENSG00000132517"	chr17	-	5033478	5034713	5033478	5034358	5034476	5034713	5114	10,4,1	18,6,7	0,1,9	22,5,10	168	50	0.204827124237	0.44562981545905705	0.142,0.166,0.041	0.0,0.056,0.211	0.027
5115	"ENSG00000145029"	"ENSG00000145029"	chr3	-	49424948	49425438	49424948	49425053	49425366	49425438	5115	603,171,120	65,16,12	1109,340,358	138,41,43	363	50	0.277828918797	0.5468287716644213	0.561,0.595,0.579	0.525,0.533,0.534	0.048
5116	"ENSG00000145029"	"ENSG00000145029"	chr3	-	49424948	49425438	49424948	49425146	49425366	49425438	5116	444,135,91	1,1,4	752,256,261	8,2,2	270	50	0.575286942891	0.8693103392418184	0.988,0.962,0.808	0.946,0.96,0.96	-0.036
5117	"ENSG00000173540"	"ENSG00000173540"	chr3	-	49723597	49723951	49723597	49723731	49723839	49723951	5117	121,194,192	1,0,0	75,64,53	0,0,2	158	50	1	1.0	0.975,1.0,1.0	1.0,1.0,0.893	0.027
5118	"ENSG00000164076"	"ENSG00000164076"	chr3	-	49857988	49859881	49857988	49859676	49859769	49859881	5118	9,10,2	0,4,0	0,4,2	0,2,0	143	50	1	1.0	1.0,0.466,1.0	NA,0.412,1.0	0.116
5119	"ENSG00000164076"	"ENSG00000164076"	chr3	-	49860942	49861300	49860942	49861018	49861179	49861300	5119	32,11,21	5,6,2	0,9,3	0,0,0	211	50	1	1.0	0.603,0.303,0.713	NA,1.0,1.0	-0.46
5123	"ENSG00000164076"	"ENSG00000164076"	chr3	-	49861438	49861865	49861438	49861577	49861790	49861865	5123	9,18,8	0,3,0	7,4,3	0,0,0	263	50	0.341829730085	0.6248317296954254	1.0,0.533,1.0	1.0,1.0,1.0	-0.156
5125	"ENSG00000164076"	"ENSG00000164076"	chr3	-	49862044	49862402	49862044	49862176	49862293	49862402	5125	0,0,2	8,3,0	0,1,2	0,6,0	167	50	1	1.0	0.0,0.0,1.0	NA,0.048,1.0	-0.191
5127	"ENSG00000004534"	"ENSG00000004534"	chr3	+	50061461	50062108	50061461	50061547	50061961	50062108	5127	2832,1761,2234	233,76,77	3064,2185,3421	191,98,140	464	50	0.86648150687	1.0	0.567,0.714,0.758	0.634,0.706,0.725	-0.009
5128	"ENSG00000003756"	"ENSG00000003756"	chr3	+	50100531	50103166	50100531	50100605	50103082	50103166	5128	16942,5300,4446	69,48,62	19012,7350,8595	140,59,93	2527	50	0.730507486995	1.0	0.829,0.686,0.587	0.729,0.711,0.646	0.005
5129	"ENSG00000003756"	"ENSG00000003756"	chr3	+	50117073	50117379	50117073	50117171	50117249	50117379	5129	365,262,245	620,548,543	616,296,329	1111,676,748	128	50	0.590115526861	0.8801366964522939	0.187,0.157,0.15	0.178,0.146,0.147	0.008
5130	"ENSG00000012171"	"ENSG00000012171"	chr3	+	50273534	50273828	50273534	50273646	50273743	50273828	5130	39,14,20	0,0,0	27,32,25	0,1,1	147	50	1	1.0	1.0,1.0,1.0	1.0,0.916,0.895	0.063
5131	"ENSG00000012171"	"ENSG00000012171"	chr3	+	50273534	50273828	50273534	50273646	50273758	50273828	5131	41,15,21	17,5,5	38,33,25	2,18,11	162	50	0.640375519948	0.9192786214190725	0.427,0.481,0.565	0.854,0.361,0.412	-0.051
5133	"ENSG00000012171"	"ENSG00000012171"	chr3	+	50273912	50274582	50273912	50274057	50274362	50274582	5133	133,40,45	13,13,17	100,129,102	25,53,21	355	50	0.500580005415	0.7979990110316539	0.59,0.302,0.272	0.36,0.255,0.406	0.048
5134	"ENSG00000012171"	"ENSG00000012171"	chr3	+	50275011	50275459	50275011	50275053	50275301	50275459	5134	125,56,146	13,11,10	252,202,150	12,40,31	298	50	0.63993954536	0.9192384613921204	0.617,0.461,0.71	0.779,0.459,0.448	0.034
5135	"ENSG00000086504"	"ENSG00000086504"	chr16	-	368500	369220	368500	368635	369067	369220	5135	125,154,92	264,144,161	99,121,109	188,128,117	482	50	0.250178947415	0.5096554464853205	0.047,0.1,0.056	0.052,0.089,0.088	-0.009
5136	"ENSG00000086504"	"ENSG00000086504"	chr16	-	368500	370225	368500	369211	369930	370225	5136	36,45,25	0,5,5	35,43,24	2,0,0	769	50	0.00219997012687	0.01606685686836605	1.0,0.369,0.245	0.532,1.0,1.0	-0.306
5137	"ENSG00000086504"	"ENSG00000086504"	chr16	-	368500	370225	368500	369220	369930	370225	5137	26,28,14	228,201,190	30,38,21	225,197,142	760	50	0.88035706776	1.0	0.007,0.009,0.005	0.009,0.013,0.01	-0.004
5138	"ENSG00000214706"	"ENSG00000214706"	chr3	-	50289446	50289762	50289446	50289628	50289711	50289762	5138	84,37,29	74,50,41	79,26,33	26,50,28	133	50	0.323830629997	0.6042051152017579	0.299,0.218,0.21	0.533,0.164,0.307	-0.092
5139	"ENSG00000214706"	"ENSG00000214706"	chr3	-	50289928	50290294	50289928	50290086	50290169	50290294	5139	28,37,13	99,89,70	36,24,16	105,75,65	133	50	0.982915324035	1.0	0.096,0.135,0.065	0.114,0.107,0.085	-0.003
5140	"ENSG00000214706"	"ENSG00000214706"	chr3	-	50290169	50290679	50290169	50290294	50290559	50290679	5140	181,209,161	0,1,2	217,195,151	0,0,1	315	50	0.483689111989	0.7820418141775213	1.0,0.971,0.927	1.0,1.0,0.96	-0.021
5141	"ENSG00000114388"	"ENSG00000114388"	chr3	-	50347758	50348241	50347758	50347901	50348123	50348241	5141	167,159,129	88,47,57	217,192,154	72,29,67	272	50	0.132746483754	0.32915332212414034	0.259,0.383,0.294	0.357,0.549,0.297	-0.089
5142	"ENSG00000114388"	"ENSG00000114388"	chr3	-	50348526	50348782	50348526	50348563	50348684	50348782	5142	97,45,81	74,58,62	87,56,50	85,65,37	171	50	0.617429277306	0.9005717978655163	0.277,0.185,0.276	0.23,0.201,0.283	0.008
5143	"ENSG00000114388"	"ENSG00000114388"	chr3	-	50348684	50349010	50348684	50348782	50348873	50349010	5143	42,23,30	121,60,102	12,21,3	141,50,72	141	50	0.000120129843877	0.0015525724266921763	0.11,0.12,0.094	0.029,0.13,0.015	0.05
5144	"ENSG00000114388"	"ENSG00000114388"	chr3	-	50349385	50349828	50349385	50349490	50349664	50349828	5144	154,111,72	16,6,3	211,104,115	6,5,12	224	50	0.457994848068	0.7568182364644117	0.682,0.805,0.843	0.887,0.823,0.681	-0.02
5145	"ENSG00000114388"	"ENSG00000114388"	chr3	-	50349385	50349828	50349385	50349494	50349664	50349828	5145	153,110,70	72,48,45	211,103,110	56,31,21	220	50	0.000153111065089	0.0018328722802031904	0.326,0.342,0.261	0.461,0.43,0.543	-0.168
5146	"ENSG00000114388"	"ENSG00000114388"	chr3	-	50349664	50350022	50349664	50349828	50349912	50350022	5146	64,24,28	1,0,0	36,50,47	0,0,0	134	50	1	1.0	0.96,1.0,1.0	1.0,1.0,1.0	-0.013
5147	"ENSG00000114388"	"ENSG00000114388"	chr3	-	50349664	50350022	50349664	50349833	50349912	50350022	5147	49,23,23	9,0,2	36,44,44	0,3,2	129	50	0.0593174097203	0.18754174852513225	0.678,1.0,0.817	1.0,0.85,0.895	-0.083
5148	"ENSG00000114388"	"ENSG00000114388"	chr3	-	50349664	50350022	50349664	50349828	50349930	50350022	5148	74,41,31	4,7,5	38,64,59	33,9,8	152	50	0.067770899034	0.20481585392468063	0.859,0.658,0.671	0.275,0.701,0.708	0.168
5149	"ENSG00000114388"	"ENSG00000114388"	chr3	-	50349664	50350022	50349664	50349833	50349930	50350022	5149	59,40,26	41,60,40	38,58,56	71,28,27	147	50	0.196885998323	0.43309470756567664	0.329,0.185,0.181	0.154,0.413,0.414	-0.095
5150	"ENSG00000007402"	"ENSG00000007402"	chr3	-	50364887	50365184	50364887	50364970	50365074	50365184	5150	26,30,42	7,7,6	2,16,15	6,16,3	154	50	0.0101507669439	0.050112844260309625	0.547,0.582,0.694	0.098,0.245,0.619	0.287
5151	"ENSG00000007402"	"ENSG00000007402"	chr3	-	50364887	50365184	50364887	50364976	50365074	50365184	5151	25,27,39	2,2,3	2,13,14	4,11,10	148	50	1.2547236472e-08	9.498058846820317e-07	0.809,0.82,0.815	0.145,0.285,0.321	0.564
5152	"ENSG00000114735"	"ENSG00000114735"	chr3	+	50579843	50580229	50579843	50579939	50580115	50580229	5152	64,25,20	129,45,53	75,43,17	61,77,58	226	50	0.15170342613	0.3620989185255105	0.099,0.109,0.077	0.214,0.11,0.061	-0.033
5153	"ENSG00000162066"	"ENSG00000162066"	chr16	+	2520768	2521123	2520768	2520905	2520983	2521123	5153	14,7,4	81,56,41	5,5,2	50,35,36	128	50	0.236723306361	0.4921244324479551	0.063,0.047,0.037	0.038,0.053,0.021	0.012
5154	"ENSG00000162066"	"ENSG00000162066"	chr16	+	2528451	2528718	2528451	2528559	2528649	2528718	5154	136,75,65	56,46,45	72,40,53	27,24,23	140	50	0.389948178047	0.6832212078878928	0.464,0.368,0.34	0.488,0.373,0.451	-0.047
5156	"ENSG00000114779"	"ENSG00000114779"	chr3	-	51971459	51971892	51971459	51971698	51971811	51971892	5156	63,51,33	9,2,4	36,26,31	0,3,4	163	50	0.387678249458	0.6822278862233218	0.682,0.887,0.717	1.0,0.727,0.704	-0.048
5157	"ENSG00000168237"	"ENSG00000168237"	chr3	+	52290959	52291922	52290959	52291111	52291744	52291922	5157	199,116,64	2,0,0	216,240,129	0,0,0	683	50	1	1.0	0.879,1.0,1.0	1.0,1.0,1.0	-0.04
5158	"ENSG00000168237"	"ENSG00000168237"	chr3	+	52290959	52291922	52290959	52291111	52291746	52291922	5158	199,116,64	4,9,2	216,240,130	0,3,0	685	50	1.50383698196e-05	0.00029305727040552284	0.784,0.485,0.7	1.0,0.854,1.0	-0.295
5159	"ENSG00000168237"	"ENSG00000168237"	chr3	+	52292259	52293475	52292259	52293174	52293306	52293475	5159	47,48,41	0,0,1	43,37,33	0,0,0	182	50	1	1.0	1.0,1.0,0.918	1.0,1.0,1.0	-0.027
5160	"ENSG00000114841"	"ENSG00000114841"	chr3	+	52388417	52388937	52388417	52388609	52388805	52388937	5160	82,104,64	18,19,16	60,84,48	8,9,6	246	50	0.0297198111312	0.11338702342775425	0.481,0.527,0.448	0.604,0.655,0.619	-0.141
5161	"ENSG00000163930"	"ENSG00000163930"	chr3	-	52402778	52403298	52402778	52402871	52403137	52403298	5161	223,203,223	136,209,148	180,164,115	200,180,113	316	50	0.00359466883205	0.022949097269138487	0.206,0.133,0.193	0.125,0.126,0.139	0.047
5162	"ENSG00000163930"	"ENSG00000163930"	chr3	-	52402778	52403298	52402778	52402940	52403137	52403298	5162	137,149,167	24,36,20	122,99,77	26,32,17	247	50	0.119767352635	0.3056830455210968	0.536,0.456,0.628	0.487,0.385,0.478	0.09
5163	"ENSG00000163930"	"ENSG00000163930"	chr3	-	52406252	52406907	52406252	52406322	52406828	52406907	5163	549,434,405	4,6,7	624,406,295	0,1,2	556	50	6.58535035603e-05	0.0009723076113903119	0.925,0.867,0.839	1.0,0.973,0.93	-0.091
5164	"ENSG00000163930"	"ENSG00000163930"	chr3	-	52406252	52406907	52406252	52406376	52406828	52406907	5164	380,307,270	90,118,72	423,272,197	106,97,70	502	50	0.632454128879	0.9131618954356496	0.296,0.206,0.272	0.284,0.218,0.219	0.018
5168	"ENSG00000010318"	"ENSG00000010318"	chr3	+	52421647	52422881	52421647	52421754	52422759	52422881	5168	70,25,36	0,1,0	48,57,63	0,0,1	1055	50	1	1.0	1.0,0.542,1.0	1.0,1.0,0.749	-0.069
5169	"ENSG00000168268"	"ENSG00000168268"	chr3	-	52527616	52527931	52527616	52527718	52527828	52527931	5169	24,16,12	53,24,45	54,28,30	108,70,37	160	50	0.293039748243	0.5662506318358457	0.124,0.172,0.077	0.135,0.111,0.202	-0.025
5179	"ENSG00000115211"	"ENSG00000115211"	chr2	-	27369413	27369919	27369413	27369549	27369875	27369919	5179	102,23,50	84,76,77	158,56,63	90,82,52	376	50	0.00249409581841	0.01754327869911105	0.139,0.039,0.079	0.189,0.083,0.139	-0.051
5181	"ENSG00000168291"	"ENSG00000168291"	chr3	-	58429707	58430238	58429707	58429799	58430127	58430238	5181	52,40,16	337,219,157	14,58,18	188,195,156	378	50	0.689586038693	0.9652585320008561	0.02,0.024,0.013	0.01,0.038,0.015	-0.002
5182	"ENSG00000168291"	"ENSG00000168291"	chr3	-	58429707	58430238	58429707	58429941	58430127	58430238	5182	22,20,6	12,7,3	4,26,5	0,5,5	236	50	0.538376091152	0.8349644158386628	0.28,0.377,0.298	1.0,0.524,0.175	-0.248
5183	"ENSG00000168291"	"ENSG00000168291"	chr3	-	58430656	58430942	58430656	58430788	58430842	58430942	5183	601,366,288	43,7,5	502,385,207	15,2,2	104	50	0.000831814213102	0.007332572980191197	0.87,0.962,0.965	0.941,0.989,0.98	-0.038
5184	"ENSG00000168291"	"ENSG00000168291"	chr3	-	58431730	58431984	58431730	58431793	58431876	58431984	5184	11,11,2	421,265,198	19,9,3	253,231,124	133	50	0.0435605468245	0.1516352173766719	0.01,0.015,0.004	0.027,0.014,0.009	-0.007
5185	"ENSG00000168291"	"ENSG00000168291"	chr3	-	58431876	58433684	58431876	58431984	58433630	58433684	5185	59,52,14	99,85,64	85,83,26	136,58,48	1696	50	0.00365035329778	0.023149647442969178	0.017,0.018,0.006	0.018,0.04,0.016	-0.011
5186	"ENSG00000109103"	"ENSG00000109103"	chr17	-	28546707	28547849	28546707	28547409	28547676	28547849	5186	353,278,195	156,79,77	399,291,213	138,70,60	317	50	0.0770559607804	0.22298536223405802	0.263,0.357,0.285	0.313,0.396,0.359	-0.054
5187	"ENSG00000167757"	"ENSG00000167757"	chr19	-	51023091	51024310	51023091	51023228	51024044	51024310	5187	164,64,159	52,20,56	312,170,154	101,33,21	866	50	0.0322137226791	0.1201151238910304	0.154,0.156,0.141	0.151,0.229,0.297	-0.075
5189	"ENSG00000242086"	"ENSG00000242086"	chr3	+	195708153	195708513	195708153	195708268	195708428	195708513	5189	48,9,8	0,1,0	40,17,8	6,0,0	210	50	0.00612658619142	0.034212751225857124	1.0,0.682,1.0	0.613,1.0,1.0	0.023
5190	"ENSG00000242086"	"ENSG00000242086"	chr3	+	195708153	195708841	195708153	195708268	195708746	195708841	5190	26,19,8	15,0,1	52,12,12	14,5,5	528	50	0.308976478203	0.5872892883818681	0.141,1.0,0.431	0.26,0.185,0.185	0.314
5191	"ENSG00000242086"	"ENSG00000242086"	chr3	+	195708153	195708841	195708153	195708435	195708746	195708841	5191	3,10,2	23,3,2	36,3,4	24,8,1	361	50	0.172200047721	0.3950081902748672	0.018,0.316,0.122	0.172,0.049,0.357	-0.041
5193	"ENSG00000148719"	"ENSG00000148719"	chr10	-	72332829	72335931	72332829	72334617	72335779	72335931	5193	978,892,762	90,33,31	972,709,528	10,28,18	1212	50	0.0230446982842	0.09385155091148574	0.31,0.527,0.503	0.8,0.511,0.548	-0.173
5198	"ENSG00000144199"	"ENSG00000144199"	chr2	-	97085698	97086198	97085698	97085861	97086138	97086198	5198	175,59,39	30,24,20	56,58,48	5,8,16	327	50	0.119512858649	0.3056830455210968	0.471,0.273,0.23	0.631,0.526,0.314	-0.166
5199	"ENSG00000121440"	"ENSG00000121440"	chr3	-	73382432	73384930	73382432	73383805	73384648	73384930	5199	310,119,124	0,0,0	299,472,165	0,1,0	893	50	1	1.0	1.0,1.0,1.0	1.0,0.964,1.0	0.012
5201	"ENSG00000138709"	"ENSG00000138709"	chr4	+	128107138	128108901	128107138	128107313	128107882	128108901	5201	277,207,112	48,24,37	291,150,91	22,27,16	619	50	0.218486237045	0.46578491929709653	0.318,0.411,0.196	0.517,0.31,0.315	-0.072
5202	"ENSG00000162512"	"ENSG00000162512"	chr1	-	30876551	30878740	30876551	30877165	30878622	30878740	5202	156,71,84	53,38,15	171,49,50	25,37,14	1507	50	0.679469268557	0.955021792439827	0.089,0.058,0.157	0.185,0.042,0.106	-0.01
5203	"ENSG00000115271"	"ENSG00000115271"	chr2	+	162359043	162359552	162359043	162359157	162359493	162359552	5203	523,181,126	247,80,112	441,206,277	173,119,107	386	50	0.069823526384	0.2082479032678524	0.215,0.227,0.127	0.248,0.183,0.251	-0.038
5206	"ENSG00000163913"	"ENSG00000163913"	chr3	+	129514388	129515599	129514388	129514554	129515487	129515599	5206	354,283,211	60,51,30	562,315,322	122,55,62	983	50	0.232519721637	0.4862327341153468	0.231,0.22,0.263	0.19,0.226,0.209	0.03
5209	"ENSG00000198919"	"ENSG00000198919"	chr3	+	108647942	108648962	108647942	108648112	108648917	108648962	5209	652,187,130	98,25,46	616,260,367	36,18,36	855	50	9.711361313e-06	0.00020675661652543305	0.28,0.304,0.142	0.5,0.458,0.373	-0.202
5210	"ENSG00000156261"	"ENSG00000156261"	chr21	-	29066715	29067071	29066715	29066777	29066890	29067071	5210	169,39,54	899,485,508	68,39,51	596,384,346	163	50	0.511087683365	0.8094909206136449	0.055,0.024,0.032	0.034,0.03,0.043	0.001
5212	"ENSG00000127948"	"ENSG00000127948"	chr7	+	75986158	75986855	75986158	75986241	75986336	75986855	5212	73,84,45	213,361,222	227,104,81	286,320,177	145	50	2.29531666551e-06	6.798984582495149e-05	0.106,0.074,0.065	0.215,0.101,0.136	-0.069
5213	"ENSG00000143793"	"ENSG00000143793"	chr1	-	228102079	228102382	228102079	228102165	228102309	228102382	5213	21,50,36	20,31,13	45,83,41	33,36,16	194	50	0.513861089133	0.811684009449239	0.213,0.294,0.416	0.26,0.373,0.398	-0.036
5214	"ENSG00000143793"	"ENSG00000143793"	chr1	-	228102309	228102560	228102309	228102382	228102477	228102560	5214	28,34,18	32,50,38	68,36,27	39,50,47	145	50	0.201480456264	0.44035760583089645	0.232,0.19,0.14	0.375,0.199,0.165	-0.059
5215	"ENSG00000178950"	"ENSG00000178950"	chr4	-	850935	851974	850935	851084	851749	851974	5215	848,701,448	178,167,154	637,474,432	206,115,111	715	50	0.491418649189	0.789082672721327	0.25,0.227,0.169	0.178,0.224,0.214	0.01
5216	"ENSG00000183401"	"ENSG00000183401"	chr19	+	11353450	11353874	11353450	11353572	11353791	11353874	5216	535,292,249	85,66,47	617,307,305	12,42,39	269	50	0.00305782543514	0.020593870779972906	0.539,0.451,0.496	0.905,0.576,0.592	-0.196
5217	"ENSG00000183401"	"ENSG00000183401"	chr19	+	11354579	11354943	11354579	11354696	11354872	11354943	5217	226,203,139	42,50,17	308,188,161	17,8,10	226	50	1.01462290902e-07	4.937486380731e-06	0.543,0.473,0.644	0.8,0.839,0.781	-0.253
5219	"ENSG00000149532"	"ENSG00000149532"	chr11	-	61415665	61416519	61415665	61415784	61416104	61416519	5219	347,76,27	259,166,126	235,164,54	299,151,144	370	50	0.220086379535	0.46752425122602004	0.153,0.058,0.028	0.096,0.128,0.048	-0.011
5220	"ENSG00000149532"	"ENSG00000149532"	chr11	-	61416104	61416519	61416104	61416162	61416363	61416519	5220	1755,934,734	14,8,5	1813,1025,864	45,6,7	251	50	0.00623921095079	0.034719716481117276	0.961,0.959,0.967	0.889,0.971,0.961	0.022
5221	"ENSG00000149532"	"ENSG00000149532"	chr11	-	61420469	61421608	61420469	61420530	61421389	61421608	5221	832,418,246	10,10,5	897,410,301	2,12,3	909	50	0.233950076818	0.4882747992757296	0.821,0.697,0.73	0.961,0.653,0.847	-0.071
5222	"ENSG00000149532"	"ENSG00000149532"	chr11	-	61420469	61421608	61420469	61420573	61421389	61421608	5222	568,262,164	363,132,114	594,266,183	243,150,128	866	50	0.196286411772	0.43217446802431586	0.083,0.103,0.077	0.124,0.093,0.076	-0.01
5223	"ENSG00000144908"	"ENSG00000144908"	chr3	-	126103572	126105925	126103572	126103846	126105725	126105925	5223	49,58,28	130,64,63	81,32,27	189,63,50	1929	50	0.515588444463	0.8125714777409276	0.01,0.023,0.011	0.011,0.013,0.014	0.002
5227	"ENSG00000177646"	"ENSG00000177646"	chr3	+	128909343	128910149	128909343	128909421	128910020	128910149	5227	108,124,78	58,75,46	114,88,128	58,71,67	649	50	0.847505105279	1.0	0.125,0.113,0.116	0.132,0.087,0.128	0.002
5229	"ENSG00000172780"	"ENSG00000172780"	chr3	-	129121285	129121804	129121285	129121492	129121743	129121804	5229	46,58,38	4,1,0	32,47,29	0,0,0	301	50	0.0215905193845	0.08992592746260306	0.656,0.906,1.0	1.0,1.0,1.0	-0.146
5230	"ENSG00000034533"	"ENSG00000034533"	chr3	-	131024004	131025331	131024004	131024238	131025163	131025331	5230	614,205,247	0,0,0	418,261,288	0,0,2	975	50	1	1.0	1.0,1.0,1.0	1.0,1.0,0.881	0.04
5232	"ENSG00000081307"	"ENSG00000081307"	chr3	+	132671776	132672177	132671776	132671881	132672049	132672177	5232	9,13,19	167,173,115	0,13,6	122,123,138	218	50	0.0260715486558	0.10284136934616228	0.012,0.017,0.037	0.0,0.024,0.01	0.011
5233	"ENSG00000113971"	"ENSG00000113971"	chr3	-	132684553	132686387	132684553	132684794	132686259	132686387	5233	272,139,77	268,33,26	482,211,213	291,74,130	1515	50	0.637791128819	0.9180432469853249	0.032,0.122,0.089	0.052,0.086,0.051	0.018
5234	"ENSG00000120708"	"ENSG00000120708"	chr5	+	136046334	136047015	136046334	136046495	136046850	136047015	5234	2003,594,485	616,332,246	3644,947,1243	881,244,284	405	50	2.53672929773e-07	1.0997874564431245e-05	0.286,0.181,0.196	0.338,0.324,0.351	-0.117
5235	"ENSG00000120708"	"ENSG00000120708"	chr5	+	136046334	136047015	136046334	136046556	136046850	136047015	5235	1795,538,440	1,1,0	3138,858,1136	15,4,3	344	50	0.00326370363023	0.021468417396643957	0.996,0.987,1.0	0.968,0.969,0.982	0.021
5237	"ENSG00000158092"	"ENSG00000158092"	chr3	+	136945582	136946295	136945582	136945752	136946151	136946295	5237	4745,3030,2528	21,12,12	2666,1502,1540	35,0,2	449	50	0.260472967418	0.5221503075310812	0.962,0.966,0.959	0.895,1.0,0.988	0.001
5238	"ENSG00000158220"	"ENSG00000158220"	chr3	+	138470059	138471026	138470059	138470146	138470876	138471026	5238	75,34,39	0,0,0	57,67,77	0,1,4	780	50	0.00482514484517	0.02869216429752585	1.0,1.0,1.0	1.0,0.811,0.552	0.212
